t,rho,TAS,prop_omega,STEdot,bank_rad
2590.01,1.17012,17.031,206.217,-0.825472,0
2590.11,1.17012,17.0185,206.193,-0.240409,0
2590.21,1.17012,17.0123,206.403,-0.297651,0
2590.31,1.17012,17.0211,206.403,0.513512,0
2590.41,1.17012,17.02,206.403,-0.833206,0
2590.51,1.17012,17.0066,206.717,1.16753,0
2590.61,1.17012,16.978,207.136,0.724373,0
2590.71,1.17012,16.9483,207.219,1.31778,0
2590.81,1.17012,16.9236,207.764,1.76814,0
2590.91,1.17012,16.9079,207.869,-0.0945097,0
2591.01,1.17012,16.8887,208.129,0.141126,0
2591.11,1.17012,16.8706,208.633,0.156221,0
2591.21,1.17012,16.8505,209.335,-1.08208,0
2591.31,1.17012,16.8437,210.256,0.328546,0
2591.41,1.17012,16.8603,210.981,0.975826,0
2591.51,1.17012,16.8819,211.115,-0.353278,0
2591.61,1.17012,16.8926,210.958,-0.235687,0
2591.71,1.17012,16.8915,211.429,0.439549,0
2591.81,1.17012,16.8897,211.429,0.0705001,0
2591.91,1.17012,16.894,211.534,-0.666278,0
2592.01,1.17012,16.9037,212.055,-0.476174,0
2592.11,1.17012,16.9143,212.25,-0.26295,0
2592.21,1.17012,16.9171,212.267,-0.0145294,0
2592.31,1.17012,16.9222,212.372,-0.260979,0
2592.41,1.17012,16.94,212.248,0.243159,0
2592.51,1.17012,16.9524,212.058,1.21549,0
2592.61,1.17012,16.9708,211.447,0.246967,0
2592.71,1.17012,16.9887,210.918,0.130312,0
2592.81,1.17012,16.9953,210.979,-0.57893,0
2592.91,1.17012,16.987,211.335,-1.21902,0
2593.01,1.17012,16.9736,211.936,-0.128973,0
2593.11,1.17012,16.9668,212.627,-0.181119,0
2593.21,1.17012,16.9716,212.791,0.880602,0
2593.31,1.17012,16.9906,212.581,0.648909,0
2593.41,1.17012,17.0124,211.65,-0.0462077,0
2593.51,1.17012,17.0269,211.22,-0.937958,0
2593.61,1.17012,17.0394,211.115,-0.463729,0
2593.71,1.17012,17.0425,211.361,-0.623306,0
2593.81,1.17012,17.0363,211.953,-1.06279,0
2593.91,1.17012,17.0417,212.476,-1.70954,0
2594.01,1.17012,17.045,212.787,-1.42189,0
2594.11,1.17012,17.057,213.202,-0.303671,0
2594.21,1.17012,17.0783,213.122,-1.55238,0
2594.31,1.17012,17.0979,212.686,-1.88117,0
2594.41,1.17012,17.1104,212.641,-2.02234,0
2594.51,1.17012,17.1188,212.581,-1.47765,0
2594.61,1.17012,17.119,213.209,-0.700852,0
2594.71,1.17012,17.1184,213.298,-1.88901,0
2594.81,1.17012,17.1162,213.314,-1.94521,0
2594.91,1.17012,17.1056,213.482,-1.48706,0
2595.01,1.17012,17.1023,213.942,-2.03221,0
2595.11,1.17012,17.1052,213.942,-1.4547,0
2595.21,1.17012,17.1176,213.817,-1.91957,0
2595.31,1.17012,17.1325,213.105,-1.82105,0
2595.41,1.17012,17.1469,213.105,-1.71568,0
2595.51,1.17012,17.1589,213.105,-2.51204,0
2595.61,1.17012,17.1598,213.291,-1.85201,0
2595.71,1.17012,17.1472,213.909,-1.94344,0
2595.81,1.17012,17.1426,215.196,-1.74737,0
2595.91,1.17012,17.1364,216.136,-1.61546,0
2596.01,1.17012,17.1231,217.189,-1.06769,0
2596.11,1.17012,17.123,217.922,-0.80323,0
2596.21,1.17012,17.129,218.53,-0.761705,0
2596.31,1.17012,17.1357,218.596,-0.376987,0
2596.41,1.17012,17.1401,218.236,-0.665651,0
2596.51,1.17012,17.141,218.027,0.276775,0
2596.61,1.17012,17.1443,218.027,-0.960212,0
2596.71,1.17012,17.1473,217.608,0.115137,0
2596.81,1.17012,17.145,217.398,-0.17328,0
2596.91,1.17012,17.1385,217.317,0.0937283,0
2597.01,1.17012,17.1368,217.141,0.116325,0
2597.11,1.17012,17.1391,216.581,-0.0849814,0
2597.21,1.17012,17.1391,216.02,-0.433322,0
2597.31,1.17012,17.1288,215.513,-0.481038,0
2597.41,1.17012,17.1091,215.409,0.199807,0
2597.51,1.17012,17.0903,215.733,-0.359564,0
2597.61,1.17012,17.0788,215.334,0.293337,0
2597.71,1.17012,17.0732,215.133,-0.0186663,0
2597.81,1.17012,17.0811,214.627,0.159841,0
2597.91,1.17012,17.0964,214.445,-0.0734805,0
2598.01,1.17012,17.1114,213.918,0.248496,0
2598.11,1.17012,17.1127,213.314,0.876722,0
2598.21,1.17012,17.1037,213.209,0.380412,0
2598.31,1.17012,17.0946,213.209,0.209682,0
2598.41,1.17012,17.0857,213.105,0.229921,0
2598.51,1.17012,17.0784,213.105,0.342007,0
2598.61,1.17012,17.0776,213,1.16323,0
2598.71,1.17012,17.0696,213.105,0.752839,0
2598.81,1.17012,17.0654,213.105,0.802794,0
2598.91,1.17012,17.0668,212.895,0.977988,0
2599.01,1.17012,17.0658,212.291,0.743913,0
2599.11,1.17012,17.0624,211.848,0.579473,0
2599.21,1.17012,17.051,211.743,-0.300803,0
2599.31,1.17012,17.0366,211.743,0.387982,0
2599.41,1.17012,17.0295,211.639,0.8941,0
2599.51,1.17012,17.0294,211.639,-0.390078,0
2599.61,1.17012,17.0308,211.564,-0.390841,0
2599.71,1.17012,17.0342,211.704,0.310378,0
2599.81,1.17012,17.0325,212.218,-0.780724,0
2599.91,1.17012,17.0206,212.515,-0.273023,0
2600.01,1.17012,17.012,212.922,-0.617801,0
2600.11,1.17012,17.0099,213.521,-0.307952,0
2600.21,1.17012,17.0117,213.733,0.833189,0
2600.31,1.17012,17.0166,213.733,-0.193646,0
2600.41,1.17012,17.0215,213.461,-0.244089,0
2600.51,1.17012,17.0222,213.055,-0.625261,0
2600.61,1.17012,17.0156,213.016,0.161016,0
2600.71,1.17012,17.0086,213.628,0.86432,0
2600.81,1.17012,17.0045,213.524,-0.205508,0
2600.91,1.17012,16.9991,213.538,-0.347621,0
2601.01,1.17012,16.9875,213.454,-0.599244,0
2601.11,1.17012,16.9745,213.607,-0.0931478,0
2601.21,1.17012,16.9686,214.216,0.570413,0
2601.31,1.17012,16.9641,214.675,-0.312675,0
2601.41,1.17012,16.9586,214.794,0.00611544,0
2601.51,1.17012,16.9492,215.304,0.265789,0
2601.61,1.17012,16.9402,215.923,0.616307,0
2601.71,1.17012,16.9352,216.225,0.504315,0
2601.81,1.17012,16.9239,216.748,0.633346,0
2601.91,1.17012,16.9154,217.011,1.1523,0
2602.01,1.17012,16.908,217.503,0.905152,0
2602.11,1.17012,16.9044,217.359,1.75133,0
2602.21,1.17012,16.8984,217.084,1.02271,0
2602.31,1.17012,16.8949,216.875,1.53783,0
2602.41,1.17012,16.8896,216.887,0.967342,0
2602.51,1.17012,16.8859,216.56,0.467159,0
2602.61,1.17012,16.8791,216.351,0.576819,0
2602.71,1.17012,16.8762,216.305,0.465058,0
2602.81,1.17012,16.8898,216.351,0.297633,0
2602.91,1.17012,16.8994,216.456,0.33834,0
2603.01,1.17012,16.9142,216.56,0.838894,0
2603.11,1.17012,16.9392,216.56,-0.122637,0
2603.21,1.17012,16.9591,216.56,0.95328,0
2603.31,1.17012,16.9784,216.382,0.132167,0
2603.41,1.17012,17.0025,216.003,-0.0333402,0
2603.51,1.17012,17.019,215.827,-0.0888089,0
2603.61,1.17012,17.0417,215.827,-0.111812,0
2603.71,1.17012,17.0598,215.747,0.433497,0
2603.81,1.17012,17.0784,215.326,-0.402123,0
2603.91,1.17012,17.0905,214.99,0.36084,0
2604.01,1.17012,17.1026,214.99,-0.904407,0
2604.11,1.17012,17.1145,214.361,-0.662528,0
2604.21,1.17012,17.1351,213.748,-1.34602,0
2604.31,1.17012,17.1576,212.936,-0.829548,0
2604.41,1.17012,17.1786,212.07,-0.614104,0
2604.51,1.17012,17.2016,210.69,-1.61944,0
2604.61,1.17012,17.2243,209.716,-1.28037,0
2604.71,1.17012,17.2472,208.288,-1.23478,0
2604.81,1.17012,17.2578,206.938,-2.9918,0
2604.91,1.17012,17.2536,206.392,-2.747,0
2605.01,1.17012,17.2449,207.159,-2.91172,0
2605.11,1.17012,17.2346,208.439,-3.26503,0
2605.21,1.17012,17.2081,209.488,-2.96619,0
2605.31,1.17012,17.1804,211.324,-1.57545,0
2605.41,1.17012,17.1759,213,-1.88936,0
2605.51,1.17012,17.1898,213.939,-0.767693,0
2605.61,1.17012,17.2084,214.047,-0.21122,0
2605.71,1.17012,17.2278,213.887,-1.42631,0
2605.81,1.17012,17.2311,213.586,-0.883728,0
2605.91,1.17012,17.2263,213.628,-0.457641,0
2606.01,1.17012,17.2256,214.047,-0.426095,0
2606.11,1.17012,17.2243,214.047,-0.086096,0
2606.21,1.17012,17.219,213.661,-1.1219,0
2606.31,1.17012,17.2131,213.359,-0.560891,0
2606.41,1.17012,17.2135,213,-0.935449,0
2606.51,1.17012,17.2087,212.686,-0.455861,0
2606.61,1.17012,17.2047,212.172,-0.0139912,0
2606.71,1.17012,17.1957,211.534,-0.784199,0
2606.81,1.17012,17.1812,211.232,-0.884687,0
2606.91,1.17012,17.1708,210.836,-0.813162,0
2607.01,1.17012,17.1636,210.358,-0.674998,0
2607.11,1.17012,17.1614,209.756,-1.11728,0
2607.21,1.17012,17.1594,209.202,-1.31936,0
2607.31,1.17012,17.1616,209.021,-1.00439,0
2607.41,1.17012,17.157,209.125,-1.59099,0
2607.51,1.17012,17.1531,209.089,-1.45782,0
2607.61,1.17012,17.1434,209.293,-1.27646,0
2607.71,1.17012,17.125,209.739,-1.03136,0
2607.81,1.17012,17.1085,210.269,-0.604581,0
2607.91,1.17012,17.0932,210.801,-0.589882,0
2608.01,1.17012,17.0813,211.636,0.0618969,0
2608.11,1.17012,17.0622,211.933,-0.269925,0
2608.21,1.17012,17.0462,212.551,0.395085,0
2608.31,1.17012,17.0432,212.686,0.684367,0
2608.41,1.17012,17.0423,212.543,-0.72813,0
2608.51,1.17012,17.0444,212.162,-1.20404,0
2608.61,1.17012,17.0521,212.162,-1.14832,0
2608.71,1.17012,17.0662,211.534,-0.616119,0
2608.81,1.17012,17.0795,211.429,0.62766,0
2608.91,1.17012,17.1009,210.618,-0.496317,0
2609.01,1.17012,17.1191,209.544,0.318715,0
2609.11,1.17012,17.135,208.454,0.0667409,0
2609.21,1.17012,17.1584,207.136,-1.33275,0
2609.31,1.17012,17.1785,205.565,-1.63003,0
2609.41,1.17012,17.1874,204.623,-1.9804,0
2609.51,1.17012,17.1877,204.413,-0.105947,0
2609.61,1.17012,17.1865,204.157,-0.688269,0
2609.71,1.17012,17.1872,203.39,-1.04466,0
2609.81,1.17012,17.1882,202.737,-1.73155,0
2609.91,1.17012,17.194,202.528,-0.97513,0
2610.01,1.17012,17.1955,202.227,-1.85816,0
2610.11,1.17012,17.1896,201.9,-1.80373,0
2610.21,1.17012,17.1797,202.403,-1.30897,0
2610.31,1.17012,17.1677,203.163,-1.76567,0
2610.41,1.17012,17.1404,204.098,-1.23699,0
2610.51,1.17012,17.111,205.09,-1.16193,0
2610.61,1.17012,17.0973,206.193,-0.404924,0
2610.71,1.17012,17.0969,207.031,0.331072,0
2610.81,1.17012,17.089,207.136,-0.139315,0
2610.91,1.17012,17.0827,207.421,1.20592,0
2611.01,1.17012,17.0864,207.695,-0.408684,0
2611.11,1.17012,17.0683,207.599,-0.157853,0
2611.21,1.17012,17.0409,208.183,0.424706,0
2611.31,1.17012,17.0215,208.79,-0.168957,0
2611.41,1.17012,16.9952,209.544,-0.00525012,0
2611.51,1.17012,16.9776,210.239,-0.227822,0
2611.61,1.17012,16.9706,210.696,-0.953463,0
2611.71,1.17012,16.9719,210.906,-0.942464,0
2611.81,1.17012,16.979,211.01,-0.112793,0
2611.91,1.17012,16.9851,211.429,-0.115868,0
2612.01,1.17012,16.9943,211.429,-0.292414,0
2612.11,1.17012,17.0073,211.429,0.381434,0
2612.21,1.17012,17.0044,211.429,1.00185,0
2612.31,1.17012,16.9986,211.534,-0.0773345,0
2612.41,1.17012,16.9876,211.639,0.505269,0
2612.51,1.17012,16.9761,212.327,1.00989,0
2612.61,1.17012,16.9676,212.791,0.268759,0
2612.71,1.17012,16.955,213.072,0.597267,0
2612.81,1.17012,16.9501,213.524,0.521738,0
2612.91,1.17012,16.9589,213.628,0.948844,0
2613.01,1.17012,16.9754,213.533,1.64353,0
2613.11,1.17012,16.9938,213.026,0.396861,0
2613.21,1.17012,17.006,212.304,-0.151267,0
2613.31,1.17012,17.0011,211.99,-0.81631,0
2613.41,1.17012,16.9998,212.476,-0.194563,0
2613.51,1.17012,16.9998,212.895,-0.0808713,0
2613.61,1.17012,17.0046,212.876,-0.341755,0
2613.71,1.17012,17.0194,213.209,0.111168,0
2613.81,1.17012,17.0306,213.314,0.295289,0
2613.91,1.17012,17.0287,213.462,0.390776,0
2614.01,1.17012,17.017,213.777,1.25558,0
2614.11,1.17012,16.9958,214.78,0.685044,0
2614.21,1.17012,16.9744,215.513,0.421531,0
2614.31,1.17012,16.9511,216.129,0.0185829,0
2614.41,1.17012,16.9269,217.033,0.795869,0
2614.51,1.17012,16.924,218.161,0.595515,0
2614.61,1.17012,16.9243,219.017,1.24467,0
2614.71,1.17012,16.9319,219.493,0.750222,0
2614.81,1.17012,16.9306,219.702,0.992084,0
2614.91,1.17012,16.9347,220.33,0.587784,0
2615.01,1.17012,16.9394,220.642,0.893976,0
2615.11,1.17012,16.9489,221.31,0.344555,0
2615.21,1.17012,16.9607,221.96,1.20059,0
2615.31,1.17012,16.9757,222.577,1.07472,0
2615.41,1.17012,16.9839,222.754,1.25431,0
2615.51,1.17012,16.9969,223.577,0.340487,0
2615.61,1.17012,17.0101,223.686,0.814268,0
2615.71,1.17012,17.0353,223.772,0.127704,0
2615.81,1.17012,17.0665,223.786,0.970596,0
2615.91,1.17012,17.0941,223.615,0.199817,0
2616.01,1.17012,17.1297,222.955,-0.100231,0
2616.11,1.17012,17.1624,222.429,0.378916,0
2616.21,1.17012,17.1934,221.591,-0.00401771,0
2616.31,1.17012,17.2178,220.854,-0.278627,0
2616.41,1.17012,17.2352,220.046,-0.398911,0
2616.51,1.17012,17.2438,219.493,0.403907,0
2616.61,1.17012,17.2447,219.388,-0.0863695,0
2616.71,1.17012,17.2424,219.388,-0.160308,0
2616.81,1.17012,17.2291,219.493,0.241278,0
2616.91,1.17012,17.2116,219.702,0.177358,0
2617.01,1.17012,17.2112,219.597,-0.580853,0
2617.11,1.17012,17.2045,219.39,-0.662372,0
2617.21,1.17012,17.2027,219.074,-1.34995,0
2617.31,1.17012,17.2066,218.969,-1.1275,0
2617.41,1.17012,17.2145,218.763,-1.63153,0
2617.51,1.17012,17.2111,218.445,-1.4912,0
2617.61,1.17012,17.2061,218.655,-0.857132,0
2617.71,1.17012,17.2111,218.864,-1.39461,0
2617.81,1.17012,17.2209,218.55,-0.827159,0
2617.91,1.17012,17.2225,218.211,-1.73327,0
2618.01,1.17012,17.2404,217.478,-0.780174,0
2618.11,1.17012,17.2651,216.824,-1.90631,0
2618.21,1.17012,17.2855,216.351,-1.16084,0
2618.31,1.17012,17.2908,216.351,-1.36172,0
2618.41,1.17012,17.2823,216.665,-1.29108,0
2618.51,1.17012,17.266,217.083,-1.7077,0
2618.61,1.17012,17.2479,218.069,-1.18363,0
2618.71,1.17012,17.2385,218.709,-1.19492,0
2618.81,1.17012,17.2266,219.427,-0.414393,0
2618.91,1.17012,17.2213,220.01,-0.398685,0
2619.01,1.17012,17.2158,220.54,-0.388424,0
2619.11,1.17012,17.2113,220.749,-0.565428,0
2619.21,1.17012,17.2,221.027,0.162257,0
2619.31,1.17012,17.182,221.763,0.424806,0
2619.41,1.17012,17.1706,222.215,0.872721,0
2619.51,1.17012,17.1723,222.172,0.564288,0
2619.61,1.17012,17.1811,221.692,0.718875,0
2619.71,1.17012,17.187,221.482,0.239564,0
2619.81,1.17012,17.1901,220.959,0.815267,0
2619.91,1.17012,17.1872,220.749,0.160302,0
2620.01,1.17012,17.1775,220.231,0.983709,0
2620.11,1.17012,17.1667,220.121,0.4874,0
2620.21,1.17012,17.1588,220.121,1.48229,0
2620.31,1.17012,17.1462,220.121,0.792677,0
2620.41,1.17012,17.139,219.981,1.08034,0
2620.51,1.17012,17.131,219.597,0.492145,0
2620.61,1.17012,17.1306,219.178,0.814987,0
2620.71,1.17012,17.1319,218.76,-0.0857139,0
2620.81,1.17012,17.1292,218.565,0.300204,0
2620.91,1.17012,17.1272,218.065,-0.126573,0
2621.01,1.17012,17.1242,218.216,0.176676,0
2621.11,1.17012,17.1238,218.697,0.404445,0
2621.21,1.17012,17.1351,218.655,0.426813,0
2621.31,1.17012,17.1548,218.027,0.190502,0
2621.41,1.17012,17.1701,216.894,-0.041051,0
2621.51,1.17012,17.1826,216.046,-1.20732,0
2621.61,1.17012,17.1837,215.513,-1.44403,0
2621.71,1.17012,17.1807,215.347,-0.643715,0
2621.81,1.17012,17.1754,215.156,-1.41498,0
2621.91,1.17012,17.1667,214.99,-0.715152,0
2622.01,1.17012,17.1632,215.199,-0.470348,0
2622.11,1.17012,17.1653,215.099,-0.317163,0
2622.21,1.17012,17.1765,214.477,-1.45582,0
2622.31,1.17012,17.1904,213.805,-0.509348,0
2622.41,1.17012,17.198,213.099,0.149844,0
2622.51,1.17012,17.1977,212.407,-0.94221,0
2622.61,1.17012,17.1874,212.162,-0.775074,0
2622.71,1.17012,17.1644,212.058,-0.401121,0
2622.81,1.17012,17.1397,212.058,-0.628149,0
2622.91,1.17012,17.125,211.953,-0.381206,0
2623.01,1.17012,17.1238,211.805,-0.990259,0
2623.11,1.17012,17.1288,211.3,-0.438739,0
2623.21,1.17012,17.146,210.277,-0.0223128,0
2623.31,1.17012,17.1595,209.031,-1.09901,0
2623.41,1.17012,17.1664,207.927,-1.4265,0
2623.51,1.17012,17.1643,207.345,-1.94307,0
2623.61,1.17012,17.1533,207.292,-2.22195,0
2623.71,1.17012,17.139,207.136,-1.25044,0
2623.81,1.17012,17.1382,207.136,-1.37457,0
2623.91,1.17012,17.148,206.926,-0.686436,0
2624.01,1.17012,17.1569,206.145,-0.880375,0
2624.11,1.17012,17.1643,204.994,-0.867553,0
2624.21,1.17012,17.17,204.096,-0.949862,0
2624.31,1.17012,17.166,203.515,-1.42588,0
2624.41,1.17012,17.1574,203.165,-1.47799,0
2624.51,1.17012,17.1468,202.842,-1.37397,0
2624.61,1.17012,17.1355,203.052,-2.12486,0
2626.71,1.17012,16.8875,32.8467,-7.32816,0
2626.81,1.17012,16.8814,26.7035,-7.47565,0
2626.91,1.17012,16.8767,18.318,-6.60123,0
2627.01,1.17012,16.8837,7.53982,-6.24724,0
2627.11,1.17012,16.9101,0.151436,-6.53743,0
2627.21,1.17012,16.9352,0,-6.13542,0
2627.31,1.17012,16.9451,0,-6.35459,0
2627.41,1.17012,16.9569,0,-6.54926,0
2627.51,1.17012,16.9552,0,-6.5696,0
2627.61,1.17012,16.9468,0,-6.43016,0
2627.71,1.17012,16.946,0,-6.28919,0
